GROUP,snapdate,인당 프로젝트수,인당 상시잔여이슈,이슈 처리일,Commit당 이슈발생,인당 이슈Inflow(발생),인당 이슈Outflow(해결),인당 코드 변경량,인당 개발산출물Outflow(해결),인당 Commit코드 변경량,인당 개발산출물 Burndown,개발산출물 처리율 (Outflow/Inflow),인당 개발산출물 상시잔여수,인당 개발산출물Inflow(발생),인당 이슈 Burndown,이슈 처리율(Outflow/Inflow),이슈 최초대응일,개발산출물 최초대응일,개발산출물 처리일,인당 개발산출물+Review Outflow,인당 Review수,인당 Reject수,Reject/Review율[리뷰관점],Commit당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected(AI+RV)/Commit율[리뷰관점],활성개발자수,이슈 활성개발자수,Code 활성개발자수,산출물 활성개발자수,이슈Inflow(발생),이슈Outflow(해결),Code Review수,Code Reject수,완료이슈 Reopen율,진성완료이슈 Reopen율,잔여이슈 Reopen율[내부],ShiftLeft Reopen율[내부],진성ShiftLeft Reopen율[내부],누적전체이슈 Reopen율[내부],누적진성전체이슈 Reopen율[내부],누적전체이슈 대비 잔여이슈Reopen율[내부],누적진성전체이슈 대비 잔여이슈Reopen율[내부],이슈 쏠림[내부],인라인 리뷰 코드수정비율[내부],인라인 개발자리뷰 코드수정비율[내부],인라인 정적분석 코드수정비율[내부],커밋당 인라인 리뷰 코드수정횟수[내부],커밋당 인라인 AI리뷰 코드수정횟수[내부],커밋당 인라인 개발자리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정or응답 횟수[내부],인라인 개발자리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자리뷰 코드수정or응답 횟수[내부],커밋당 인라인 AI리뷰 코드수정or응답 횟수[내부],평균 잔여이슈Age[내부],Commit 활성개발자수[내부],Review 활성개발자수[내부],코드 변경량(TOTAL LOC),이슈결함밀도(이슈Inflow/변경kLOC),Commit당 코드 변경량(LOC) [내부],코드 삽입율(Insert LOC/Total LOC) [내부],코드 삭제율(Delete LOC/Total LOC) [내부],코드 수정 밀도 (Total LOC / 개발산출물 Outflow) [내부],개발산출물 밀도 (개발산출물 Outflow/Total LOC*1000) [내부],개발산출물 Inflow [내부],개발산출물 Outflow [내부],이슈결함밀도2(이슈Inflow/변경kLOC)[내부],누적완료이슈 Reopen율[내부],누적진성완료이슈 Reopen율[내부],진성이슈Inflow(발생)[내부],진성이슈결함밀도(이슈Inflow/변경kLOC)[내부],인라인 AI리뷰 코드수정비율[내부],인라인 AI리뷰 코드수정or응답 비율[내부]
"UNIT_TOTAL","2026-01-05","1","3.449","5.71","0.633","2.905","2.45","212.245","3.244","92.389","2.237","56.626","46.239","9.549","0.027","98.551","0.152","0.042","38.158","4.107","3.768","0.027","0.712","0.654","0.956","75.514","653","348","572","610","276","272","1123","8","17.647","16.86","0","13.062","11.215","17.377","15.481","0.331","0.478","89","2.744","16.129","2.752","0.286","0.244","0.035","2.744","0.279","8.69","0.884","35.484","0.077","0.807","18.769","352","486","29502","13.762","79.09","76.47","23.53","202.07","4.95","257.833","146","8.334","17.846","16.043","131","6.949","2.453","8.107"
"UNIT_TOTAL","2026-01-12","1","3.882","4.715","1.67","3.671","2.967","201.512","3.132","88.236","-1.544","212.821","50.279","3.545","0.474","83.022","0.301","0","46.53","3.7","3.279","0.039","1.198","0.536","0.614","56.654","583","361","504","534","536","445","918","11","18.876","24.167","0","17.944","14.607","17.325","15.521","0.284","0.413","90","5.453","10.309","3.75","0.36","0.187","0.108","6.056","0.295","49.04","2.388","57.732","0.604","1.784","16.047","319","439","24786","21.504","92.14","74.78","25.22","149.31","6.7","78","166","19.747","17.967","16.33","279","10.853","4.892","46.66"
"UNIT_TOTAL","2026-01-19","1","4.107","5.677","1.178","3.118","3.542","189.975","14.707","75.023","-12.547","1706","55.075","4.167","-0.31","112.264","0.417","1","25.233","6.391","4.034","0.028","0.689","0.602","0.836","75.49","534","363","450","481","530","595","1307","9","20.336","20.798","0","18.555","17.663","17.487","15.727","0.314","0.459","91","9.685","10.778","7.838","0.293","0.188","0.04","10.373","0.228","71.903","1.583","62.874","0.233","1.35","15.697","296","394","30396","15.594","77.74","77.81","22.19","35.63","28.06","50","853","19.209","18.047","16.432","259","7.748","10.291","73.729"
"UNIT_TOTAL","2026-01-26","1","3.744","5.611","0.941","2.903","3.397","192.697","9.23","83.243","-4.089","209.254","30.723","5.614","-0.612","126.794","0.377","0","15.231","5.119","3.884","0.037","0.951","0.595","0.75","67.501","542","368","460","488","418","530","1367","13","14.906","9.206","0","17.21","14.205","17.562","15.748","0.407","0.598","90","7.029","19.748","1.316","0.455","0.336","0.11","7.736","0.446","73.575","4.242","56.723","0.317","3.925","15.151","294","408","31795","15.852","83.45","75.49","24.51","61.52","16.26","247","516.857","13.442","17.938","16.187","212","8.287","6.447","75.383"
"UNIT_TOTAL","2026-02-02","1","3.722","7.309","1.353","3.598","3.89","195.951","3.409","88.646","-1.837","288.462","26","3.12","-0.216","107.458","0.334","0","51.582","3.92","3.447","0.044","1.277","0.578","0.792","69.319","539","373","458","486","590","634","1096","14","15.615","12.403","0","11.921","11.429","17.4","15.476","0.276","0.406","89","10.76","14.842","11.502","0.452","0.26","0.121","10.631","0.381","47.619","1.706","33.577","0.274","1.433","16.528","284","401","31940","19.083","85.4","73.27","26.73","141.96","7.04","78","225","18.514","17.898","16.096","315","10.081","9.391","51.756"
"UNIT_TOTAL","2026-02-09","1","5.617","4.146","1.501","3.594","4.31","194.664","2.111","82.726","-1.221","259.091","25.325","2.64","-0.756","126.073","0.216","0","58.684","3.675","3.422","0.049","1.43","0.678","0.869","84.371","542","379","450","479","629","793","1119","16","19.672","17.375","0","15.21","11.828","17.766","15.947","0.473","0.7","90","10.434","13.83","9.249","0.3","0.211","0.055","10.606","0.266","71.801","1.803","43.085","0.171","1.632","15.22","280","389","29589","16.898","84.3","75.29","24.71","173.04","5.78","66","171","20.446","17.964","16.14","329","8.567","10","77.2"
"UNIT_TOTAL","2026-02-16","1","3.112","4.84","0.849","2.876","2.994","202.596","1.72","92.198","-0.885","215","27.575","3.077","-0.742","138.814","0.148","0","55.5","3.619","3.5","0.067","1.928","0.895","1.199","100.091","529","371","447","474","371","515","1141","22","13.592","12.5","0","8.514","5.439","17.521","15.744","0.312","0.463","90","8.718","54.348","4.348","0.291","0.179","0.107","8.851","0.286","59.049","1.91","86.957","0.171","1.739","17.332","279","384","33631","9.515","89.21","77.31","22.69","391.06","2.56","40","86","11.737","17.762","16.021","178","4.237","5.907","57.243"
"UNIT_TOTAL","2026-02-23","1","3.641","7.451","1.65","2.717","1.742","144.179","1.5","92.62","0.8","42.857","28.929","2.333","0.764","60.223","0.535","null","56.667","1.798","1.793","0.068","3.769","1.178","0.865","131.601","512","359","431","458","269","162","398","15","21.605","31.915","0","11.628","9.524","17.416","15.677","0.329","0.487","88","5.131","43.86","0","0.896","0.375","0.521","5.302","0.896","91.492","15.458","96.491","1.146","14.313","19.648","262","365","12111","33.317","86.51","74.89","25.11","4037","0.25","7","3","11.762","17.81","16.16","107","13.046","2.387","91.114"
"UNIT_TOTAL","2026-03-02","1","3.622","5.352","1.83","3.71","3.878","175.876","1.714","80.681","-1.167","369.231","26.438","1.733","-0.792","130.483","0.115","0","102.073","2.67","2.55","0.042","1.628","0.932","0.948","96.78","509","371","411","445","538","702","737","12","13.105","12.842","0","3.481","0.481","16.2","14.409","0.344","0.473","89","17.706","47.222","23.684","0.78","0.495","0.187","17.08","0.681","56.749","2.264","72.222","0.286","1.978","21.969","241","347","21281","null","86.16","76.88","23.12","221.68","4.51","26","96","32.223","16.274","14.447","209","null","13.761","55.046"
"Core Framework Unit","2025-03-03","1","1.333","null","0","null","null","71.833","null","16.722","null","null","5.6","null","null","null","null","null","null","2.583","2.583","0","0","0.063","0.083","4.167","20","4","18","20","0","0","31","0","null","null","0","null","null","0","0","0","0","75","21.094","66.667","16.379","1.688","0","0.5","66.667","0.5","83.333","0.625","83.333","0.625","0","null","11","15","431","0","26.94","83.29","16.71","0","0","0","0","0","0","null","0","0","null","null"
"Core Framework Unit","2025-03-10","1","1","6","0","null","1","5.5","1","5.5","-1","Infinity","5.6","null","-1","Infinity","null","null","1","1","1","0","0","0","0","0","21","4","19","21","0","1","8","0","0","0","0","0","0","0","0","0","0","50","null","null","null","0","0","0","null","0","null","0","null","0","0","null","11","16","11","136.364","5.5","36.36","63.64","11","90.91","0","1","0","0","0","0","45.455","null","null"
"Core Framework Unit","2025-03-17","1","1","0","0.5","1","1","83.75","null","48.25","null","null","5.6","null","0.667","33.333","1.66","null","null","1.5","1.5","0","0","0","0","0","18","4","16","18","3","1","15","0","0","null","null","0","null","0","0","0","0","42","16.667","66.667","4.667","5.167","0","4","66.667","4","97.222","5.833","97.222","5.833","0","null","9","13","335","4.478","55.83","65.97","34.03","0","0","0","0","17.341","0","0","1","1.493","null","null"
"Core Framework Unit","2025-03-24","1","1.5","0","0","null","1","132.75","null","71.375","null","null","5.6","null","-1","Infinity","2","null","null","1.231","1.231","0.077","6.25","0.5","0.231","62.5","19","3","17","19","0","2","16","1","0","0","null","0","0","0","0","0","0","36","25","37.5","0","0.5","0","0.5","30","0.5","40","0.667","37.5","0.5","0.167","null","11","16","531","2.825","88.5","68.55","31.45","0","0","0","0","0","0","0","0","0.942","0","50"
"Core Framework Unit","2025-03-31","1","1.333","null","0.375","1.5","null","196.333","1","121.667","-1","Infinity","5.262","null","1.5","0","0","null","248","2.091","2","0","0","1","0.727","160","19","4","17","18","3","0","22","0","null","null","null","null","null","0","0","0","0","53","7.164","72.222","6.076","6.857","0","1.857","13.83","1.857","47.872","6.429","72.222","1.857","4.571","null","12","15","589","8.489","117.8","88.62","11.38","589","1.7","0","1","5.357","0","0","1","1.698","0","42.105"
"Core Framework Unit","2025-04-07","1","2.4","3","1.75","3.5","1","79.5","null","79.5","null","null","4.619","null","1.667","28.571","3.7","null","null","0.875","0.875","0","0","2.25","1.125","225","19","4","15","18","7","2","7","0","0","null","0","0","null","0","0","0","0","68","3.704","0","0","0.25","0.25","0","4","0.25","24","1.5","0","0","1.5","null","9","14","318","12.579","79.5","45.6","54.4","0","0","0","0","15.436","0","0","1","1.572","4.167","25"
"Core Framework Unit","2025-04-14","1","2.714","0","0.143","1","1","153.25","null","110.5","null","null","4.667","null","-0.333","200","0","null","null","2.231","2.231","0","0","3.429","1.846","312.5","23","6","18","20","1","2","29","0","0","0","4.878","50","50","11.765","18.182","11.765","18.182","52","30.233","0","25","2.6","2.4","0","30.769","2.4","38.462","3","0","0","3","null","9","16","613","0.816","102.17","57.75","42.25","0","0","0","0","2.148","0","0","0","0","33.333","41.667"
"Core Framework Unit","2025-04-21","1","2.167","1.4","0","null","2.5","166.667","null","140.917","null","null","4.667","null","-2.5","Infinity","18.35","null","null","1.625","1.625","0.063","3.846","2.714","1.188","233.333","23","6","21","22","0","5","26","1","20","null","0","0","null","11.765","16.667","5.882","16.667","54","10.028","50","4.245","5.143","3.571","0.286","18.367","3.857","32.653","6.857","75","0.429","6.429","null","11","18","1000","1.5","142.86","75.6","24.4","0","0","0","0","0","7.143","0","0","1","17.483","31.469"
"Core Framework Unit","2025-04-28","1","2.048","0","0.6","1.5","1","74","null","37.667","null","null","4.667","null","0.667","33.333","8.5","null","null","1.231","1.231","0","0","1","0.385","83.333","22","6","20","21","3","1","16","0","0","0","0","50","50","10","11.111","5","11.111","51","25","33.333","null","1.2","1","0.2","25","1.2","29.167","1.4","33.333","0.2","1.2","null","10","18","222","6.757","44.4","68.47","31.53","0","0","0","0","4.91","6.667","0","2","4.505","23.81","28.571"
"Core Framework Unit","2025-05-05","1","2.619","null","0","null","null","13","null","12.25","1","0","4.833","1","null","null","null","0","null","0.8","0.8","0","0","0","0","0","22","6","21","21","0","0","4","0","null","null","26.471","null","null","15","22.222","10","22.222","56","null","null","null","0","0","0","null","0","null","0","null","0","0","null","10","20","26","19.231","8.67","73.08","26.92","0","0","1","0","0","6.667","0","0","19.231","null","null"
"Core Framework Unit","2025-05-12","1","2.952","14","0.167","1","1","54.5","null","50.75","null","null","4.833","null","0","100","8.7","null","null","1.167","1.167","0.25","21.429","5.167","2.583","537.5","22","6","21","21","1","1","14","3","0","0","2.439","50","0","19.048","30","14.286","30","50","4.566","27.778","0.333","3.333","2.333","0.833","13.768","3.167","36.232","8.333","50","1.5","6.833","null","11","20","218","11.468","43.6","59.17","40.83","0","0","0","0","8.197","6.25","0","1","6.881","11.667","34.167"
"Core Framework Unit","2025-05-19","1","1.827","0","0.4","1.333","1","75.8","null","26.98","null","null","4.833","null","0.667","50","0.333","null","null","1.667","1.667","0","0","0.6","0.4","64","21","5","21","21","4","2","25","0","50","null","0","0","null","16","16.667","8","16.667","64","30.769","33.333","0","0.8","0.4","0.4","32","0.8","36","0.9","41.667","0.5","0.4","null","11","20","379","5.277","37.9","75.2","24.8","0","0","0","0","13.4","11.111","0","2","2.639","30.769","30.769"
"Core Framework Unit","2025-05-26","1","1.75","10","0","null","1","42.5","null","29","null","null","15.898","null","-1","Infinity","null","null","null","1.118","1.118","0.059","5.263","7.286","3","840","22","5","22","22","0","2","19","1","50","50","0","0","0","16","16.667","4","8.333","72","5.667","42.857","0","9.286","8.857","0.429","5.773","9.286","5.861","9.429","42.857","0.429","9","null","9","20","170","8.824","28.33","86.47","13.53","0","0","0","0","0","15","14.286","0","2.941","5.541","5.63"
"Core Framework Unit","2025-06-02","1","1.5","31","0.176","1","1","123.111","1","42.185","-1","Infinity","16","null","0.25","66.667","1","null","30","2.5","2.444","0.056","2.273","2.235","2.111","197.222","22","5","22","22","3","2","44","1","0","0","50","0","0","14.286","14.286","3.571","7.143","36","17.877","15.385","14.615","3.765","1.412","0.118","26.531","1.529","44.898","2.588","46.154","0.353","2.235","null","10","21","1108","1.805","69.25","46.93","53.07","1108","0.9","0","1","4.695","13.636","12.5","1","0.451","28.235","44.706"
"Core Framework Unit","2025-06-09","1","1","8","0.143","1","1","82.5","null","44.375","null","null","19","null","0","100","7","null","null","1.8","1.8","0","0","3.857","2.7","337.5","22","5","22","22","1","1","18","0","0","null","85.714","100","100","13.793","14.286","3.448","7.143","100","6.687","41.667","null","3.143","2.429","0.714","6.687","3.143","13.374","6.286","58.333","1","5.286","null","10","21","330","3.03","55","55.45","44.55","0","0","0","0","1.391","13.043","12.5","0","0","5.363","11.672"
"Core Framework Unit","2025-06-16","1","1.429","11.5","0.2","1","1.333","87.667","null","58.167","null","null","19","null","-1","400","2.125","null","null","1.083","1.083","0","0","3.2","1.333","222.222","23","6","21","22","1","4","13","0","0","0","100","0","0","13.333","15.385","3.333","7.692","51","0.787","100","0","1.5","1.167","0.333","0.792","1.5","1.849","3.5","100","0.333","3.167","null","10","19","263","7.605","65.75","61.98","38.02","0","0","0","0","3.373","11.111","10","0","1.901","0.617","1.675"
"Core Framework Unit","2025-06-23","1","1.643","23","0.231","1.5","1.5","131","null","95","null","null","19","null","0","100","3","null","null","2.5","2.5","0.071","2.857","1.077","1","105.556","23","5","21","22","3","3","35","1","33.333","50","0","0","0","12.121","13.333","0","0","39","1.825","100","null","0.385","0.231","0.154","1.825","0.385","4.015","0.846","100","0.154","0.692","null","11","20","786","1.908","78.6","74.17","25.83","0","0","0","0","5.72","13.333","16.667","1","0.636","1.103","3.309"
"Core Framework Unit","2025-06-30","1","1.5","2","0","null","1","77","null","37.875","null","null","19","null","-1","Infinity","null","null","null","2.25","2.25","0.167","7.407","1.667","1.667","209.167","24","6","21","22","0","1","27","2","0","0","0","0","0","12.121","13.333","0","0","66","2.92","80","null","1.455","1.091","0.364","2.92","1.455","5.474","2.727","100","0.455","2.273","null","10","20","308","1.623","30.8","73.7","26.3","0","0","0","0","0","12.903","15.385","0","0","2.21","4.604"
"Core Framework Unit","2025-07-07","1","1.111","3","0.125","1","1","85.8","null","64.5","null","null","16","null","-0.5","200","null","null","null","1.273","1.273","0","0","0.375","0.273","33.333","24","6","21","22","1","2","14","0","50","50","25","50","50","14.286","17.647","0","0","90","14.286","null","null","0.125","0.125","0","14.286","0.125","85.714","0.75","null","0","0.75","null","9","19","429","3.497","53.63","62","38","0","0","0","0","2.714","15.152","20","0","1.166","14.286","85.714"
"Core Framework Unit","2025-07-14","1","1.571","null","0.222","1","null","89.4","null","69.733","null","null","16.542","null","1","0","null","null","null","1.429","1.429","0.071","5","2.333","1.5","225","24","7","23","23","2","0","20","1","null","null","0","null","null","13.514","15.789","0","0","81","10.145","100","0","0.875","0.75","0.125","18.421","0.875","36.842","1.75","100","0.125","1.625","null","11","22","447","2.237","55.88","69.35","30.65","0","0","0","0","4.566","15.152","20","1","1.119","16.216","35.135"
"Core Framework Unit","2025-07-21","1","1.929","7","0","null","1","131.333","null","28.833","null","null","18","null","-1","Infinity","null","null","null","2","2","0.056","2.778","3","2.667","139.683","23","7","23","23","0","1","36","1","0","null","0","0","null","13.514","16.667","0","0","96","4.855","28.571","3.432","7.438","2.5","0.875","9.695","3.375","17.774","6.188","67.347","2.063","4.125","null","11","22","788","1.904","56.29","66.75","33.25","0","0","0","0","0","14.706","20","0","1.904","7.874","12.992"
