GROUP,snapdate,인당 프로젝트수,인당 상시잔여이슈,이슈 처리일,Commit당 이슈발생,인당 이슈Inflow(발생),인당 이슈Outflow(해결),인당 코드 변경량,인당 개발산출물Outflow(해결),인당 Commit코드 변경량,인당 개발산출물 Burndown,개발산출물 처리율 (Outflow/Inflow),인당 개발산출물 상시잔여수,인당 개발산출물Inflow(발생),인당 이슈 Burndown,이슈 처리율(Outflow/Inflow),이슈 최초대응일,개발산출물 최초대응일,개발산출물 처리일,인당 개발산출물+Review Outflow,인당 Review수,인당 Reject수,Reject/Review율[리뷰관점],Commit당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected(AI+RV)/Commit율[리뷰관점],활성개발자수,이슈 활성개발자수,Code 활성개발자수,산출물 활성개발자수,이슈Inflow(발생),이슈Outflow(해결),Code Review수,Code Reject수,완료이슈 Reopen율,진성완료이슈 Reopen율,잔여이슈 Reopen율[내부],ShiftLeft Reopen율[내부],진성ShiftLeft Reopen율[내부],누적전체이슈 Reopen율[내부],누적진성전체이슈 Reopen율[내부],누적전체이슈 대비 잔여이슈Reopen율[내부],누적진성전체이슈 대비 잔여이슈Reopen율[내부],이슈 쏠림[내부],인라인 리뷰 코드수정비율[내부],인라인 개발자리뷰 코드수정비율[내부],인라인 정적분석 코드수정비율[내부],커밋당 인라인 리뷰 코드수정횟수[내부],커밋당 인라인 AI리뷰 코드수정횟수[내부],커밋당 인라인 개발자리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정or응답 횟수[내부],인라인 개발자리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자리뷰 코드수정or응답 횟수[내부],커밋당 인라인 AI리뷰 코드수정or응답 횟수[내부],평균 잔여이슈Age[내부],Commit 활성개발자수[내부],Review 활성개발자수[내부],코드 변경량(TOTAL LOC),이슈결함밀도(이슈Inflow/변경kLOC),Commit당 코드 변경량(LOC) [내부],코드 삽입율(Insert LOC/Total LOC) [내부],코드 삭제율(Delete LOC/Total LOC) [내부],코드 수정 밀도 (Total LOC / 개발산출물 Outflow) [내부],개발산출물 밀도 (개발산출물 Outflow/Total LOC*1000) [내부],개발산출물 Inflow [내부],개발산출물 Outflow [내부],이슈결함밀도2(이슈Inflow/변경kLOC)[내부],누적완료이슈 Reopen율[내부],누적진성완료이슈 Reopen율[내부],진성이슈Inflow(발생)[내부],진성이슈결함밀도(이슈Inflow/변경kLOC)[내부],인라인 AI리뷰 코드수정비율[내부],인라인 AI리뷰 코드수정or응답 비율[내부]
"EDV자사","2025-12-08","1","1.415","7.739","0.197","1.167","1.643","126.882","37.296","67.724","-29.367","799.206","22.5","14","-0.563","164.286","1.18","0","132.525","6.276","1.1","0","0","0.803","0.95","75.495","92","35","82","83","14","23","66","0","17.391","12.5","0","20.833","20","32.479","33.529","0.427","0.588","90","8.466","28.571","0","0.222","0.194","0.028","9.877","0.222","38.889","0.875","85.714","0.083","0.792","6.044","60","53","4314","3.361","68.48","74.27","25.73","12.85","77.81","42","335.667","3.333","33.632","35.22","10","2.318","9.032","36.774"
"EDV자사","2025-12-15","1","1.48","3.733","0.185","1.875","1.5","173.889","1.867","99.619","2.111","42.424","10.619","5.5","0","100","0.231","0.5","24.333","1.554","1.426","0","0","1.333","1.77","146.065","99","31","91","94","15","15","87","0","0","0","0","7.143","11.111","30.435","31.351","0.791","1.081","85","19.597","28","17.647","0.932","0.712","0.096","19.932","0.808","53.041","2.151","48","0.164","1.986","10.097","71","58","6260","3.275","102.62","73.58","26.42","670.71","1.49","22","9.333","2.837","31.78","33.333","10","2.077","19.188","53.506"
"EDV자사","2025-12-22","1","2.103","1.917","0.473","2.364","1.714","153.636","12.389","81.516","-2.556","125.989","16.077","29.5","1.167","46.154","0.85","0.841","8.688","2.958","1.222","0.028","2.273","0.382","0.583","31.154","102","33","93","96","26","12","44","1","0","0","0","14.286","20","27.372","27.586","0","0","82","18.978","62.5","0","0.52","0.12","0.4","20.635","0.52","46.032","1.16","90.625","0.58","0.58","5.305","71","60","3380","5.473","78.6","76.51","23.49","45.47","21.99","59","74.333","5.394","30.12","31.461","16","3.107","6.383","30.851"
"EDV자사","2025-12-29","1","1.844","3.952","0.289","1.571","2.1","154","28.3","101.259","-23.961","652.217","15.648","4.339","-0.833","190.909","1.067","0","1.535","5.922","1.5","0","0","1.079","1.281","116.548","99","34","91","93","11","21","48","0","9.524","7.143","0","45","58.333","26.736","27.143","0","0","82","6.857","25","1.786","0.3","0.15","0.125","9.244","0.275","76.471","2.275","95","0.475","1.8","10.065","71","61","2772","5.231","95.59","69.08","30.92","19.59","51.05","21.695","141.5","3.576","28.519","29.688","5","3.427","6.061","72.727"
"EDV자사","2026-01-05","1","2.375","9.333","0.286","2.571","1.5","228.81","4.568","95.939","-2.956","283.393","18.694","5.642","0.545","66.667","0.667","0.2","27.091","2.727","1.933","0.033","1.724","1.873","3.933","174.375","98","33","89","93","18","12","58","1","16.667","16.667","0","35.294","60","26.71","27.354","0.977","1.345","67","5.317","40","0","0.905","0.778","0.127","5.583","0.905","10.872","1.762","100","0.317","1.444","11.798","68","57","4805","3.538","98.06","78.67","21.33","150.27","6.65","11.283","31.976","4.751","28.52","30.052","14","2.289","4.895","9.091"
"EDV자사","2026-01-12","1","2.152","7","0.333","3.2","1.9","233.214","10.5","53.469","-9.126","763.945","21.214","2.291","-0.25","118.75","0.857","0","4.081","3.845","2.107","0.036","1.695","1.063","1.821","107.639","86","35","72","78","16","19","59","1","31.579","40","0","33.333","40","27.76","29.515","0.315","0.441","79","4.64","57.143","0.278","0.69","0.476","0.19","10.566","0.667","87.925","5.548","92.857","0.31","5.238","11.216","58","48","3265","6.279","96.03","79.17","20.83","62.19","16.08","6.872","52.5","3.965","29.492","32.195","8","3.675","7.968","87.649"
"EDV자사","2026-01-19","1","1.951","3.586","0.385","1.563","2.417","184.28","26.464","88.492","-26.048","6351.429","27.337","0.833","-0.222","116","0.611","null","18.778","2.855","1.595","0","0","1.092","1.69","127.135","67","36","55","59","25","29","67","0","27.586","38.095","null","24","31.25","28.487","31.25","0","0","80","4.296","7.407","2.847","0.483","0.283","0.067","5.33","0.35","78.934","5.183","85.185","0.767","4.417","9.925","46","37","4607","4.992","86.92","75.82","24.18","87.04","11.49","0.833","52.929","6.352","30.094","33.784","16","2.388","5","77.941"
"EDV자사","2026-01-26","1","1.684","5.222","0.42","1.75","1.929","164.25","6.782","77.031","-3.723","373.055","10.125","1.818","-0.333","128.571","0.925","0","39.75","2.057","1.6","0.075","4.688","0.8","1","78.4","73","42","59","62","21","27","64","3","18.519","20","null","16","14.286","28.532","31.746","0.831","1.19","83","13.002","48.387","0","1.227","0.773","0.455","21.774","1.227","75","4.227","77.419","0.727","3.5","7.065","44","45","3942","6.722","89.59","72.98","27.02","193.76","5.16","5.454","20.345","4.913","29.326","33.19","6","3.298","16.452","74.516"
"EDV자사","2026-02-02","1","1.607","3.824","0.914","2","1.545","162.778","5.808","109.639","-3.808","290.377","9.905","12","0.833","53.125","0.5","0","17.655","1.967","1.063","0.031","2.941","1","1.094","150.833","69","43","59","59","32","17","34","1","17.647","37.5","0","0","0","27.11","30.292","0.767","1.095","86","34.351","68.889","5.263","1.125","0.325","0.775","39.286","1.1","97.321","2.725","100","1.125","1.6","12.385","44","44","2930","9.898","94.52","69.08","30.92","84.09","11.89","12","34.845","9.313","28.852","33.333","20","5.973","19.403","95.522"
"EDV자사","2026-02-09","1","3.129","2.733","0.619","1.857","2","189.095","1.776","89.946","-0.582","177.593","6.914","1.5","-0.211","115.385","0.295","null","16.5","1.764","1.634","0","0","1.262","1.293","117.014","74","45","64","64","26","30","67","0","13.333","9.524","null","10.345","10","26.077","28.767","0.718","1.027","79","17.073","45.455","3.125","0.438","0.313","0.104","21.978","0.417","87.912","1.667","90.909","0.208","1.458","7.787","45","46","3971","4.659","107.32","71.54","28.46","745.34","1.34","3","5.328","7.535","27.532","31.274","15","2.518","18.75","87.5"
"EDV자사","2026-02-16","1","1.749","3.9","0.19","1.833","1.818","123","3.25","56.194","-0.688","139.286","7.143","3.5","-0.692","181.818","0.176","0","30.1","2.147","1.947","0","0","1.362","2.079","129.877","68","41","63","63","11","20","74","0","10","10","0","15","18.182","26.353","30.104","1.412","2.076","84","21.739","50","null","0.25","0.2","0.05","21.739","0.25","47.826","0.55","100","0.1","0.45","14.485","46","45","2952","3.388","59.04","75.41","24.59","302.77","3.3","7","9.75","3.178","26.368","30.451","5","1.694","19.048","42.857"
"EDV자사","2026-02-23","1","1.689","12.8","0.25","1.286","1.111","107.15","null","67.727","null","null","6.604","null","-0.083","111.111","1.5","null","null","1.364","1.364","0.03","2.222","0.833","0.909","105.303","69","40","61","62","9","10","45","1","30","37.5","0","42.857","60","26.512","30.375","1.163","1.706","84","32.143","80","null","1.286","0.714","0.571","32.143","1.286","96.429","3.857","100","0.714","3.143","23.821","42","42","2143","6.066","64.94","78.49","21.51","0","0","0","0","3.533","26.521","30.657","5","3.033","21.739","95.652"
"EDV자사","2026-03-02","1","1.592","5.704","0.85","1.889","1.588","52.667","1.835","46.8","-1.352","550.556","6.527","3","-0.556","158.824","0.207","0","47.063","1.915","1.879","0","0","0.6","0.364","67.647","64","38","53","56","17","27","62","0","29.63","33.333","null","0","0","26.94","30.449","0","0","79","57.143","80","null","1","0.5","0.5","57.143","1","92.857","1.625","100","0.625","1","16.566","34","36","790","null","46.47","89.87","10.13","47.83","20.91","3","16.517","11.592","27.533","31.457","8","null","44.444","88.889"
"LGSI자사","2025-03-03","1","null","null","0","null","null","20","null","20","null","null","null","null","null","null","null","null","null","0.5","0.5","0","0","1","0.5","100","6","null","6","6","null","null","1","0","null","null","null","null","null","null","null","null","null","null","100","100","null","1","0","1","100","1","100","1","100","1","0","null","2","4","20","null","20","85","15","0","0","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-03-10","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","6","null","6","6","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","2","4","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-03-17","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","2","null","2","2","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-03-24","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","2","null","2","2","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-03-31","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","2","null","2","2","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-06-23","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","2","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","null","null","0","null","null","null"
"LGSI자사","2025-06-30","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0.2","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","null","null","null"
"LGSI자사","2025-07-07","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-07-14","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-07-21","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-07-28","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-08-04","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-08-11","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-08-18","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-08-25","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-09-01","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","1","0","0","null","0","null","2","null","1","2","null","null","1","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","0","null","0","0","0","0","0","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-09-08","1","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","null","5","5","500","2","null","1","2","null","null","0","0","null","null","null","null","null","null","null","null","null","null","5.238","75","null","11","8","3","5.238","11","5.238","11","75","3","8","null","null","1","0","null","0","0","0","0","0","null","null","null","null","null","null","null","3.883","3.883"
"LGSI자사","2025-09-15","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","2","null","1","2","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-09-22","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","2","null","1","2","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-09-29","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","2","null","1","2","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"LGSI자사","2025-10-06","1","null","null","0","null","null","33","null","33","null","null","null","null","null","null","null","null","null","1","1","0","0","0","0","0","2","null","1","2","null","null","1","0","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","null","0","null","0","null","0","0","null","1","1","33","0","33","78.79","21.21","0","0","0","0","0","null","null","null","0","null","null"
"LGSI자사","2025-10-13","1","null","null","0","null","null","40.5","null","24.25","null","null","null","null","null","null","null","null","null","1","1","0","0","0.333","0.25","50","4","null","4","4","null","null","4","0","null","null","null","null","null","null","null","null","null","null","0","null","null","0","0","0","0","0","0","0","null","0","0","null","3","2","81","0","27","70.37","29.63","0","0","0","0","0","null","null","null","0","0","0"
"LGSI자사","2025-10-20","1","null","null","null","null","null","null","1","null","-1","Infinity","null","null","null","null","null","null","219","1","null","null","null","null","null","null","4","null","4","4","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","3","2","null","null","null","null","null","0","0","0","1","null","null","null","null","null","null","null"
